datetime,keyword,trend_index
Oct 2011,Robert Downey Jr.,10
Dec 2018,Taylor Swift,9
Nov 2011,Robert Downey Jr.,8
Jan 2019,Taylor Swift,11
Dec 2011,Robert Downey Jr.,17
Feb 2019,Taylor Swift,8
Jan 2012,Robert Downey Jr.,21
Mar 2019,Taylor Swift,8
Feb 2012,Robert Downey Jr.,13
Mar 2012,Robert Downey Jr.,9
Apr 2019,Taylor Swift,14
Apr 2012,Robert Downey Jr.,16
May 2019,Taylor Swift,13
May 2012,Robert Downey Jr.,37
Jun 2019,Taylor Swift,14
Jul 2019,Taylor Swift,15
Jun 2012,Robert Downey Jr.,18
Aug 2019,Taylor Swift,22
Jul 2012,Robert Downey Jr.,16
Sep 2019,Taylor Swift,13
Aug 2012,Robert Downey Jr.,16
Oct 2019,Taylor Swift,11
Sep 2012,Robert Downey Jr.,13
Nov 2019,Taylor Swift,15
Oct 2012,Robert Downey Jr.,13
Dec 2019,Taylor Swift,13
Nov 2012,Robert Downey Jr.,12
Jan 2020,Taylor Swift,10
Feb 2020,Taylor Swift,15
Dec 2012,Robert Downey Jr.,12
Mar 2020,Taylor Swift,10
Jan 2013,Robert Downey Jr.,14
Apr 2020,Taylor Swift,9
Feb 2013,Robert Downey Jr.,10
May 2020,Taylor Swift,10
Mar 2013,Robert Downey Jr.,12
Jun 2020,Taylor Swift,8
Apr 2013,Robert Downey Jr.,25
Jul 2020,Taylor Swift,19
Aug 2020,Taylor Swift,14
May 2013,Robert Downey Jr.,33
Sep 2020,Taylor Swift,11
Jun 2013,Robert Downey Jr.,19
Oct 2020,Taylor Swift,8
Jul 2013,Robert Downey Jr.,16
Nov 2020,Taylor Swift,9
Dec 2020,Taylor Swift,17
Aug 2013,Robert Downey Jr.,12
Jan 2021,Taylor Swift,10
Sep 2013,Robert Downey Jr.,11
Feb 2021,Taylor Swift,11
Oct 2013,Robert Downey Jr.,9
Mar 2021,Taylor Swift,13
Nov 2013,Robert Downey Jr.,8
Apr 2021,Taylor Swift,14
May 2021,Taylor Swift,11
Dec 2013,Robert Downey Jr.,9
Jun 2021,Taylor Swift,10
Jan 2014,Robert Downey Jr.,13
Jul 2021,Taylor Swift,10
Aug 2021,Taylor Swift,10
Feb 2014,Robert Downey Jr.,9
Sep 2021,Taylor Swift,9
Mar 2014,Robert Downey Jr.,9
Oct 2021,Taylor Swift,10
Nov 2021,Taylor Swift,32
Apr 2014,Robert Downey Jr.,11
Dec 2021,Taylor Swift,15
May 2014,Robert Downey Jr.,8
Jan 2022,Taylor Swift,13
Jun 2014,Robert Downey Jr.,8
Jul 2014,Robert Downey Jr.,11
Feb 2022,Taylor Swift,12
Aug 2014,Robert Downey Jr.,8
Mar 2022,Taylor Swift,11
Sep 2014,Robert Downey Jr.,10
Apr 2022,Taylor Swift,13
Oct 2014,Robert Downey Jr.,15
May 2022,Taylor Swift,14
Nov 2014,Robert Downey Jr.,9
Jun 2022,Taylor Swift,12
Jul 2022,Taylor Swift,12
Dec 2014,Robert Downey Jr.,7
Jan 2004,Justin Beiber,0
Aug 2022,Taylor Swift,14
Jan 2015,Robert Downey Jr.,10
Sep 2022,Taylor Swift,14
Feb 2004,Justin Beiber,0
Feb 2015,Robert Downey Jr.,7
Oct 2022,Taylor Swift,31
Mar 2004,Justin Beiber,0
Mar 2015,Robert Downey Jr.,10
Apr 2004,Justin Beiber,0
Nov 2022,Taylor Swift,42
Apr 2015,Robert Downey Jr.,18
May 2004,Justin Beiber,0
Dec 2022,Taylor Swift,19
Jun 2004,Justin Beiber,0
May 2015,Robert Downey Jr.,12
Jan 2023,Taylor Swift,18
Jul 2004,Justin Beiber,0
Jun 2015,Robert Downey Jr.,7
Feb 2023,Taylor Swift,19
Aug 2004,Justin Beiber,0
Jul 2015,Robert Downey Jr.,6
Mar 2023,Taylor Swift,27
Sep 2004,Justin Beiber,0
Aug 2015,Robert Downey Jr.,10
Oct 2004,Justin Beiber,1
Apr 2023,Taylor Swift,38
Nov 2004,Justin Beiber,0
Sep 2015,Robert Downey Jr.,6
May 2023,Taylor Swift,44
Dec 2004,Justin Beiber,0
Oct 2015,Robert Downey Jr.,7
Jun 2023,Taylor Swift,60
Jan 2005,Justin Beiber,0
Nov 2015,Robert Downey Jr.,6
Jul 2023,Taylor Swift,63
Feb 2005,Justin Beiber,0
Dec 2015,Robert Downey Jr.,9
Mar 2005,Justin Beiber,0
Aug 2023,Taylor Swift,53
Apr 2005,Justin Beiber,0
Jan 2016,Robert Downey Jr.,7
Sep 2023,Taylor Swift,65
May 2005,Justin Beiber,0
Feb 2016,Robert Downey Jr.,9
Jun 2005,Justin Beiber,0
Mar 2016,Robert Downey Jr.,13
Jul 2005,Justin Beiber,0
Oct 2023,Taylor Swift,71
Aug 2005,Justin Beiber,0
Nov 2023,Taylor Swift,69
Apr 2016,Robert Downey Jr.,17
Sep 2005,Justin Beiber,0
Dec 2023,Taylor Swift,57
Oct 2005,Justin Beiber,0
May 2016,Robert Downey Jr.,24
Jan 2024,Taylor Swift,57
Nov 2005,Justin Beiber,0
Feb 2024,Taylor Swift,100
Jun 2016,Robert Downey Jr.,14
Dec 2005,Justin Beiber,0
Mar 2024,Taylor Swift,49
Jan 2006,Justin Beiber,0
Jul 2016,Robert Downey Jr.,11
Apr 2024,Taylor Swift,65
Feb 2006,Justin Beiber,0
Aug 2016,Robert Downey Jr.,10
May 2024,Taylor Swift,52
Mar 2006,Justin Beiber,0
Jun 2024,Taylor Swift,52
Apr 2006,Justin Beiber,0
Sep 2016,Robert Downey Jr.,11
Jul 2024,Taylor Swift,46
May 2006,Justin Beiber,0
Oct 2016,Robert Downey Jr.,10
Jun 2006,Justin Beiber,0
Aug 2024,Taylor Swift,46
Nov 2016,Robert Downey Jr.,9
Jul 2006,Justin Beiber,0
Sep 2024,Taylor Swift,38
Jan 2004,Zendaya,0
Aug 2006,Justin Beiber,0
Dec 2016,Robert Downey Jr.,10
Oct 2024,Taylor Swift,33
Sep 2006,Justin Beiber,0
Feb 2004,Zendaya,0
Nov 2024,Taylor Swift,37
Jan 2017,Robert Downey Jr.,11
Oct 2006,Justin Beiber,0
Mar 2004,Zendaya,0
Dec 2024,Taylor Swift,34
Nov 2006,Justin Beiber,0
Feb 2017,Robert Downey Jr.,9
Apr 2004,Zendaya,0
Jan 2025,Taylor Swift,24
Dec 2006,Justin Beiber,0
Mar 2017,Robert Downey Jr.,9
Jan 2007,Justin Beiber,0
May 2004,Zendaya,0
Feb 2007,Justin Beiber,0
Apr 2017,Robert Downey Jr.,9
Jun 2004,Zendaya,0
Mar 2007,Justin Beiber,0
May 2017,Robert Downey Jr.,9
Jul 2004,Zendaya,0
Aug 2004,Zendaya,0
Jun 2017,Robert Downey Jr.,10
Apr 2007,Justin Beiber,0
Sep 2004,Zendaya,0
Jul 2017,Robert Downey Jr.,19
May 2007,Justin Beiber,0
Oct 2004,Zendaya,0
Aug 2017,Robert Downey Jr.,13
Jun 2007,Justin Beiber,0
Nov 2004,Zendaya,0
Jul 2007,Justin Beiber,0
Sep 2017,Robert Downey Jr.,10
Dec 2004,Zendaya,0
Aug 2007,Justin Beiber,0
Oct 2017,Robert Downey Jr.,10
Jan 2005,Zendaya,0
Sep 2007,Justin Beiber,0
Feb 2025,Taylor Swift,34
Oct 2007,Justin Beiber,0
Nov 2017,Robert Downey Jr.,11
Feb 2005,Zendaya,0
Nov 2007,Justin Beiber,0
Dec 2017,Robert Downey Jr.,10
Mar 2005,Zendaya,0
Dec 2007,Justin Beiber,0
Jan 2018,Robert Downey Jr.,9
Jan 2008,Justin Beiber,0
Mar 2025,Taylor Swift,18
Apr 2005,Zendaya,0
Feb 2018,Robert Downey Jr.,9
Feb 2008,Justin Beiber,0
Apr 2025,Taylor Swift,16
Mar 2008,Justin Beiber,0
May 2005,Zendaya,0
Mar 2018,Robert Downey Jr.,13
May 2025,Taylor Swift,20
Apr 2008,Justin Beiber,0
Apr 2018,Robert Downey Jr.,18
Jun 2025,Taylor Swift,16
May 2008,Justin Beiber,0
Jun 2005,Zendaya,0
Jul 2025,Taylor Swift,15
Jun 2008,Justin Beiber,0
May 2018,Robert Downey Jr.,22
Jul 2008,Justin Beiber,0
Aug 2025,Taylor Swift,58
Jul 2005,Zendaya,0
Jun 2018,Robert Downey Jr.,11
Aug 2008,Justin Beiber,0
Aug 2005,Zendaya,0
Sep 2025,Taylor Swift,29
Jul 2018,Robert Downey Jr.,9
Sep 2008,Justin Beiber,0
Sep 2005,Zendaya,0
Oct 2025,Taylor Swift,55
Oct 2008,Justin Beiber,0
Aug 2018,Robert Downey Jr.,11
Nov 2025,Taylor Swift,22
Oct 2005,Zendaya,0
Nov 2008,Justin Beiber,0
Sep 2018,Robert Downey Jr.,9
Dec 2025,Taylor Swift,30
Dec 2008,Justin Beiber,0
Nov 2005,Zendaya,0
Oct 2018,Robert Downey Jr.,9
Jan 2009,Justin Beiber,0
Jan 2026,Taylor Swift,20
Dec 2005,Zendaya,0
Feb 2009,Justin Beiber,0
Nov 2018,Robert Downey Jr.,9
Feb 2026,Taylor Swift,19
Mar 2009,Justin Beiber,0
Jan 2006,Zendaya,0
Mar 2026,Taylor Swift,16
Dec 2018,Robert Downey Jr.,10
Apr 2009,Justin Beiber,0
Feb 2006,Zendaya,0
Apr 2026,Taylor Swift,14
May 2009,Justin Beiber,0
Jan 2019,Robert Downey Jr.,12
Mar 2006,Zendaya,0
Jun 2009,Justin Beiber,2
Apr 2006,Zendaya,0
Feb 2019,Robert Downey Jr.,11
Jul 2009,Justin Beiber,8
May 2006,Zendaya,0
Aug 2009,Justin Beiber,12
Mar 2019,Robert Downey Jr.,13
Jun 2006,Zendaya,0
Sep 2009,Justin Beiber,13
Apr 2019,Robert Downey Jr.,39
Oct 2009,Justin Beiber,17
Jul 2006,Zendaya,0
Nov 2009,Justin Beiber,24
May 2019,Robert Downey Jr.,46
Aug 2006,Zendaya,0
Dec 2009,Justin Beiber,22
Jun 2019,Robert Downey Jr.,18
Sep 2006,Zendaya,0
Jan 2010,Justin Beiber,26
Jul 2019,Robert Downey Jr.,20
Oct 2006,Zendaya,0
Feb 2010,Justin Beiber,31
Aug 2019,Robert Downey Jr.,18
Mar 2010,Justin Beiber,58
Nov 2006,Zendaya,0
Apr 2010,Justin Beiber,81
Sep 2019,Robert Downey Jr.,13
Dec 2006,Zendaya,0
May 2010,Justin Beiber,76
Oct 2019,Robert Downey Jr.,12
Jun 2010,Justin Beiber,68
Jan 2007,Zendaya,0
Nov 2019,Robert Downey Jr.,11
Jul 2010,Justin Beiber,66
Feb 2007,Zendaya,0
Dec 2019,Robert Downey Jr.,12
Aug 2010,Justin Beiber,71
Sep 2010,Justin Beiber,61
Mar 2007,Zendaya,0
Jan 2020,Robert Downey Jr.,21
Oct 2010,Justin Beiber,64
Apr 2007,Zendaya,0
Feb 2020,Robert Downey Jr.,12
Nov 2010,Justin Beiber,49
May 2007,Zendaya,0
Mar 2020,Robert Downey Jr.,12
Dec 2010,Justin Beiber,49
Jun 2007,Zendaya,0
Apr 2020,Robert Downey Jr.,17
Jan 2011,Justin Beiber,54
Feb 2011,Justin Beiber,100
Jul 2007,Zendaya,0
May 2020,Robert Downey Jr.,18
Mar 2011,Justin Beiber,63
Aug 2007,Zendaya,0
Jun 2020,Robert Downey Jr.,13
Apr 2011,Justin Beiber,47
Sep 2007,Zendaya,0
Jul 2020,Robert Downey Jr.,13
May 2011,Justin Beiber,45
Oct 2007,Zendaya,0
Aug 2020,Robert Downey Jr.,14
Jun 2011,Justin Beiber,40
Nov 2007,Zendaya,0
Sep 2020,Robert Downey Jr.,13
Jul 2011,Justin Beiber,33
Dec 2007,Zendaya,0
Aug 2011,Justin Beiber,32
Oct 2020,Robert Downey Jr.,14
Jan 2008,Zendaya,0
Sep 2011,Justin Beiber,26
Nov 2020,Robert Downey Jr.,12
Oct 2011,Justin Beiber,31
Feb 2008,Zendaya,0
Dec 2020,Robert Downey Jr.,13
Nov 2011,Justin Beiber,68
Mar 2008,Zendaya,0
Dec 2011,Justin Beiber,42
Jan 2021,Robert Downey Jr.,15
Jan 2012,Justin Beiber,26
Feb 2021,Robert Downey Jr.,14
Apr 2008,Zendaya,0
Feb 2012,Justin Beiber,21
Mar 2021,Robert Downey Jr.,16
Mar 2012,Justin Beiber,30
Apr 2021,Robert Downey Jr.,19
Apr 2012,Justin Beiber,44
May 2008,Zendaya,0
May 2012,Justin Beiber,33
May 2021,Robert Downey Jr.,22
Jun 2012,Justin Beiber,34
Jun 2021,Robert Downey Jr.,18
Jul 2012,Justin Beiber,29
Jul 2021,Robert Downey Jr.,23
Jun 2008,Zendaya,0
Aug 2012,Justin Beiber,24
Aug 2021,Robert Downey Jr.,16
Sep 2012,Justin Beiber,24
Oct 2012,Justin Beiber,36
Sep 2021,Robert Downey Jr.,14
Nov 2012,Justin Beiber,33
Oct 2021,Robert Downey Jr.,12
Dec 2012,Justin Beiber,34
Nov 2021,Robert Downey Jr.,13
Jul 2008,Zendaya,0
Jan 2013,Justin Beiber,37
Dec 2021,Robert Downey Jr.,18
Feb 2013,Justin Beiber,24
Aug 2008,Zendaya,0
Mar 2013,Justin Beiber,30
Jan 2022,Robert Downey Jr.,27
Sep 2008,Zendaya,0
Feb 2022,Robert Downey Jr.,19
Apr 2013,Justin Beiber,23
Oct 2008,Zendaya,0
May 2013,Justin Beiber,23
Mar 2022,Robert Downey Jr.,19
Jun 2013,Justin Beiber,20
Apr 2022,Robert Downey Jr.,19
Nov 2008,Zendaya,0
Jul 2013,Justin Beiber,23
May 2022,Robert Downey Jr.,18
Dec 2008,Zendaya,0
Aug 2013,Justin Beiber,21
Jun 2022,Robert Downey Jr.,18
Sep 2013,Justin Beiber,17
Jul 2022,Robert Downey Jr.,18
Jan 2009,Zendaya,0
Oct 2013,Justin Beiber,18
Nov 2013,Justin Beiber,27
Feb 2009,Zendaya,0
Dec 2013,Justin Beiber,30
Mar 2009,Zendaya,0
Jan 2014,Justin Beiber,57
Apr 2009,Zendaya,0
Feb 2014,Justin Beiber,38
Mar 2014,Justin Beiber,21
May 2009,Zendaya,0
Apr 2014,Justin Beiber,16
Aug 2022,Robert Downey Jr.,16
Jun 2009,Zendaya,0
May 2014,Justin Beiber,14
Jul 2009,Zendaya,0
Sep 2022,Robert Downey Jr.,15
Jun 2014,Justin Beiber,15
Aug 2009,Zendaya,0
Jul 2014,Justin Beiber,15
Oct 2022,Robert Downey Jr.,13
Sep 2009,Zendaya,0
Aug 2014,Justin Beiber,16
Nov 2022,Robert Downey Jr.,14
Oct 2009,Zendaya,0
Sep 2014,Justin Beiber,13
Dec 2022,Robert Downey Jr.,15
Oct 2014,Justin Beiber,12
Nov 2009,Zendaya,0
Jan 2023,Robert Downey Jr.,14
Nov 2014,Justin Beiber,12
Dec 2009,Zendaya,0
Feb 2023,Robert Downey Jr.,13
Dec 2014,Justin Beiber,14
Jan 2010,Zendaya,0
Mar 2023,Robert Downey Jr.,13
Jan 2015,Justin Beiber,22
Feb 2010,Zendaya,0
Feb 2015,Justin Beiber,14
Apr 2023,Robert Downey Jr.,13
Mar 2015,Justin Beiber,32
Mar 2010,Zendaya,0
May 2023,Robert Downey Jr.,13
Apr 2015,Justin Beiber,31
Jun 2023,Robert Downey Jr.,14
Apr 2010,Zendaya,0
May 2015,Justin Beiber,15
Jul 2023,Robert Downey Jr.,29
May 2010,Zendaya,0
Jun 2015,Justin Beiber,13
Aug 2023,Robert Downey Jr.,21
Jun 2010,Zendaya,0
Jul 2015,Justin Beiber,15
Aug 2015,Justin Beiber,17
Sep 2023,Robert Downey Jr.,12
Jul 2010,Zendaya,0
Sep 2015,Justin Beiber,22
Oct 2023,Robert Downey Jr.,22
Aug 2010,Zendaya,0
Oct 2015,Justin Beiber,64
Nov 2023,Robert Downey Jr.,17
Sep 2010,Zendaya,0
Nov 2015,Justin Beiber,60
Dec 2023,Robert Downey Jr.,15
Dec 2015,Justin Beiber,55
Oct 2010,Zendaya,0
Jan 2016,Justin Beiber,38
Jan 2024,Robert Downey Jr.,21
Feb 2016,Justin Beiber,31
Feb 2024,Robert Downey Jr.,16
Mar 2016,Justin Beiber,27
Nov 2010,Zendaya,2
Mar 2024,Robert Downey Jr.,33
Apr 2016,Justin Beiber,26
May 2016,Justin Beiber,26
Apr 2024,Robert Downey Jr.,15
Dec 2010,Zendaya,2
Jun 2016,Justin Beiber,21
May 2024,Robert Downey Jr.,15
Jul 2016,Justin Beiber,18
Jan 2011,Zendaya,2
Jun 2024,Robert Downey Jr.,12
Aug 2016,Justin Beiber,26
Sep 2016,Justin Beiber,18
Jul 2024,Robert Downey Jr.,20
Feb 2011,Zendaya,2
Oct 2016,Justin Beiber,19
Aug 2024,Robert Downey Jr.,19
Nov 2016,Justin Beiber,15
Sep 2024,Robert Downey Jr.,14
Dec 2016,Justin Beiber,17
Jan 2017,Justin Beiber,14
Oct 2024,Robert Downey Jr.,12
Feb 2017,Justin Beiber,13
Nov 2024,Robert Downey Jr.,9
Mar 2011,Zendaya,2
Mar 2017,Justin Beiber,15
Dec 2024,Robert Downey Jr.,9
Apr 2017,Justin Beiber,14
May 2017,Justin Beiber,28
Jan 2025,Robert Downey Jr.,10
Apr 2011,Zendaya,2
Jun 2017,Justin Beiber,21
Feb 2025,Robert Downey Jr.,8
Jul 2017,Justin Beiber,21
Mar 2025,Robert Downey Jr.,10
May 2011,Zendaya,2
Aug 2017,Justin Beiber,18
Sep 2017,Justin Beiber,10
Apr 2025,Robert Downey Jr.,11
Oct 2017,Justin Beiber,10
Jun 2011,Zendaya,6
May 2025,Robert Downey Jr.,10
Nov 2017,Justin Beiber,12
Jun 2025,Robert Downey Jr.,9
Dec 2017,Justin Beiber,10
Jul 2011,Zendaya,11
Jan 2018,Justin Beiber,8
Jul 2025,Robert Downey Jr.,11
Aug 2011,Zendaya,10
Feb 2018,Justin Beiber,8
Aug 2025,Robert Downey Jr.,14
Mar 2018,Justin Beiber,8
Sep 2011,Zendaya,7
Sep 2025,Robert Downey Jr.,12
Apr 2018,Justin Beiber,8
Oct 2011,Zendaya,6
May 2018,Justin Beiber,6
Oct 2025,Robert Downey Jr.,10
Nov 2011,Zendaya,7
Jun 2018,Justin Beiber,6
Jul 2018,Justin Beiber,13
Nov 2025,Robert Downey Jr.,10
Dec 2011,Zendaya,7
Aug 2018,Justin Beiber,7
Jan 2012,Zendaya,8
Dec 2025,Robert Downey Jr.,13
Sep 2018,Justin Beiber,8
Feb 2012,Zendaya,7
Jan 2026,Robert Downey Jr.,13
Oct 2018,Justin Beiber,8
Mar 2012,Zendaya,8
Feb 2026,Robert Downey Jr.,12
Nov 2018,Justin Beiber,7
Mar 2026,Robert Downey Jr.,11
Apr 2012,Zendaya,12
Dec 2018,Justin Beiber,7
May 2012,Zendaya,11
Apr 2026,Robert Downey Jr.,11
Jan 2019,Justin Beiber,6
Jun 2012,Zendaya,11
Feb 2019,Justin Beiber,6
Jul 2012,Zendaya,12
Mar 2019,Justin Beiber,7
Aug 2012,Zendaya,13
Apr 2019,Justin Beiber,6
Sep 2012,Zendaya,10
May 2019,Justin Beiber,6
Oct 2012,Zendaya,7
Jun 2019,Justin Beiber,6
Nov 2012,Zendaya,8
Jul 2019,Justin Beiber,6
Dec 2012,Zendaya,9
Aug 2019,Justin Beiber,5
Sep 2019,Justin Beiber,5
Jan 2013,Zendaya,9
Oct 2019,Justin Beiber,8
Feb 2013,Zendaya,9
Nov 2019,Justin Beiber,5
Mar 2013,Zendaya,17
Dec 2019,Justin Beiber,6
Apr 2013,Zendaya,18
Jan 2020,Justin Beiber,11
May 2013,Zendaya,17
Feb 2020,Justin Beiber,14
Jun 2013,Zendaya,11
Mar 2020,Justin Beiber,8
Jul 2013,Zendaya,13
Apr 2020,Justin Beiber,7
Aug 2013,Zendaya,17
May 2020,Justin Beiber,7
Jun 2020,Justin Beiber,7
Sep 2013,Zendaya,18
Oct 2013,Zendaya,14
Jul 2020,Justin Beiber,6
Aug 2020,Justin Beiber,6
Nov 2013,Zendaya,12
Sep 2020,Justin Beiber,6
Dec 2013,Zendaya,12
Oct 2020,Justin Beiber,6
Jan 2014,Zendaya,14
Nov 2020,Justin Beiber,7
Feb 2014,Zendaya,12
Dec 2020,Justin Beiber,6
Mar 2014,Zendaya,11
Jan 2021,Justin Beiber,6
Apr 2014,Zendaya,12
Feb 2021,Justin Beiber,4
May 2014,Zendaya,12
Mar 2021,Justin Beiber,7
Jun 2014,Zendaya,20
Apr 2021,Justin Beiber,7
Jul 2014,Zendaya,18
May 2021,Justin Beiber,6
Aug 2014,Zendaya,17
Sep 2014,Zendaya,13
Jun 2021,Justin Beiber,5
Oct 2014,Zendaya,10
Nov 2014,Zendaya,12
Jul 2021,Justin Beiber,6
Dec 2014,Zendaya,10
Aug 2021,Justin Beiber,6
Jan 2015,Zendaya,12
Sep 2021,Justin Beiber,7
Feb 2015,Zendaya,30
Oct 2021,Justin Beiber,6
Mar 2015,Zendaya,14
Nov 2021,Justin Beiber,7
Apr 2015,Zendaya,14
Dec 2021,Justin Beiber,6
Jan 2022,Justin Beiber,5
May 2015,Zendaya,16
Feb 2022,Justin Beiber,6
Jun 2015,Zendaya,18
Mar 2022,Justin Beiber,6
Jul 2015,Zendaya,19
Apr 2022,Justin Beiber,8
Aug 2015,Zendaya,18
May 2022,Justin Beiber,6
Jun 2022,Justin Beiber,12
Sep 2015,Zendaya,16
Jul 2022,Justin Beiber,5
Oct 2015,Zendaya,14
Nov 2015,Zendaya,11
Dec 2015,Zendaya,12
Jan 2016,Zendaya,13
Feb 2016,Zendaya,19
Mar 2016,Zendaya,15
Apr 2016,Zendaya,14
May 2016,Zendaya,12
Aug 2022,Justin Beiber,4
Sep 2022,Justin Beiber,5
Jun 2016,Zendaya,12
Oct 2022,Justin Beiber,5
Jul 2016,Zendaya,14
Nov 2022,Justin Beiber,5
Aug 2016,Zendaya,16
Dec 2022,Justin Beiber,5
Sep 2016,Zendaya,11
Jan 2023,Justin Beiber,4
Feb 2023,Justin Beiber,5
Oct 2016,Zendaya,7
Mar 2023,Justin Beiber,14
Nov 2016,Zendaya,9
Apr 2023,Justin Beiber,5
Dec 2016,Zendaya,9
May 2023,Justin Beiber,4
Jan 2017,Zendaya,8
Jun 2023,Justin Beiber,4
Jul 2023,Justin Beiber,4
Feb 2017,Zendaya,7
Aug 2023,Justin Beiber,5
Mar 2017,Zendaya,6
Sep 2023,Justin Beiber,5
Apr 2017,Zendaya,6
Oct 2023,Justin Beiber,5
May 2017,Zendaya,9
Nov 2023,Justin Beiber,5
Dec 2023,Justin Beiber,5
Jun 2017,Zendaya,11
Jan 2024,Justin Beiber,5
Jul 2017,Zendaya,23
Feb 2024,Justin Beiber,8
Aug 2017,Zendaya,13
Mar 2024,Justin Beiber,7
Apr 2024,Justin Beiber,9
May 2024,Justin Beiber,8
Sep 2017,Zendaya,9
Jun 2024,Justin Beiber,4
Oct 2017,Zendaya,8
Jul 2024,Justin Beiber,5
Nov 2017,Zendaya,9
Aug 2024,Justin Beiber,5
Sep 2024,Justin Beiber,14
Dec 2017,Zendaya,19
Oct 2024,Justin Beiber,12
Jan 2018,Zendaya,21
Nov 2024,Justin Beiber,6
Feb 2018,Zendaya,15
Dec 2024,Justin Beiber,6
Jan 2025,Justin Beiber,6
Mar 2018,Zendaya,15
Feb 2025,Justin Beiber,8
Mar 2025,Justin Beiber,6
Apr 2018,Zendaya,14
Apr 2025,Justin Beiber,8
May 2025,Justin Beiber,8
May 2018,Zendaya,18
Jun 2025,Justin Beiber,6
Jun 2018,Zendaya,12
Jul 2025,Justin Beiber,8
Aug 2025,Justin Beiber,5
Jul 2018,Zendaya,11
Sep 2025,Justin Beiber,5
Aug 2018,Zendaya,11
Oct 2025,Justin Beiber,5
Sep 2018,Zendaya,12
Nov 2025,Justin Beiber,4
Oct 2018,Zendaya,9
Dec 2025,Justin Beiber,5
Jan 2026,Justin Beiber,4
Nov 2018,Zendaya,8
Feb 2026,Justin Beiber,9
Dec 2018,Zendaya,9
Mar 2026,Justin Beiber,4
Jan 2019,Zendaya,10
Apr 2026,Justin Beiber,4
Feb 2019,Zendaya,8
Mar 2019,Zendaya,9
Apr 2019,Zendaya,8
May 2019,Zendaya,18
Jun 2019,Zendaya,19
Jul 2019,Zendaya,39
Aug 2019,Zendaya,23
Sep 2019,Zendaya,23
Oct 2019,Zendaya,13
Nov 2019,Zendaya,11
Dec 2019,Zendaya,11
Jan 2020,Zendaya,13
Feb 2020,Zendaya,17
Mar 2020,Zendaya,12
Apr 2020,Zendaya,16
May 2020,Zendaya,15
Jun 2020,Zendaya,14
Jul 2020,Zendaya,23
Aug 2020,Zendaya,20
Sep 2020,Zendaya,31
Oct 2020,Zendaya,14
Nov 2020,Zendaya,13
Dec 2020,Zendaya,16
Jan 2021,Zendaya,19
Feb 2021,Zendaya,23
Mar 2021,Zendaya,13
Apr 2021,Zendaya,16
May 2021,Zendaya,13
Jun 2021,Zendaya,12
Jul 2021,Zendaya,43
Aug 2021,Zendaya,21
Sep 2021,Zendaya,33
Oct 2021,Zendaya,26
Nov 2021,Zendaya,28
Dec 2021,Zendaya,100
Jan 2022,Zendaya,84
Feb 2022,Zendaya,74
Mar 2022,Zendaya,57
Apr 2022,Zendaya,33
May 2022,Zendaya,27
Jun 2022,Zendaya,30
Jul 2022,Zendaya,25
Aug 2022,Zendaya,20
Sep 2022,Zendaya,25
Oct 2022,Zendaya,18
Nov 2022,Zendaya,21
Dec 2022,Zendaya,28
Jan 2023,Zendaya,19
Feb 2023,Zendaya,20
Mar 2023,Zendaya,18
Apr 2023,Zendaya,23
May 2023,Zendaya,21
Jun 2023,Zendaya,31
Jul 2023,Zendaya,21
Aug 2023,Zendaya,17
Sep 2023,Zendaya,18
Oct 2023,Zendaya,16
Nov 2023,Zendaya,14
Dec 2023,Zendaya,15
Jan 2024,Zendaya,23
Feb 2024,Zendaya,32
Mar 2024,Zendaya,36
Apr 2024,Zendaya,41
May 2024,Zendaya,41
Jun 2024,Zendaya,22
Jul 2024,Zendaya,23
Aug 2024,Zendaya,18
Sep 2024,Zendaya,16
Oct 2024,Zendaya,19
Nov 2024,Zendaya,16
Dec 2024,Zendaya,15
Jan 2025,Zendaya,46
Feb 2025,Zendaya,17
Mar 2025,Zendaya,17
Jan 2004,Lady Gaga,0
Jan 2004,Bad Bunny,0
Feb 2004,Lady Gaga,0
Apr 2025,Zendaya,12
Mar 2004,Lady Gaga,0
Feb 2004,Bad Bunny,0
Apr 2004,Lady Gaga,0
May 2025,Zendaya,17
Mar 2004,Bad Bunny,0
May 2004,Lady Gaga,0
Jan 2004,Britney Spears,53
Jun 2004,Lady Gaga,0
Apr 2004,Bad Bunny,0
Jun 2025,Zendaya,10
Jul 2004,Lady Gaga,0
May 2004,Bad Bunny,0
Feb 2004,Britney Spears,50
Aug 2004,Lady Gaga,0
Jul 2025,Zendaya,11
Sep 2004,Lady Gaga,0
Jun 2004,Bad Bunny,0
Oct 2004,Lady Gaga,0
Mar 2004,Britney Spears,45
Nov 2004,Lady Gaga,0
Aug 2025,Zendaya,15
Jul 2004,Bad Bunny,0
Dec 2004,Lady Gaga,0
Jan 2005,Lady Gaga,0
Aug 2004,Bad Bunny,0
Sep 2025,Zendaya,11
Feb 2005,Lady Gaga,0
Apr 2004,Britney Spears,45
Mar 2005,Lady Gaga,0
Sep 2004,Bad Bunny,0
Oct 2025,Zendaya,11
Oct 2004,Bad Bunny,0
Apr 2005,Lady Gaga,0
May 2004,Britney Spears,44
May 2005,Lady Gaga,0
Nov 2025,Zendaya,12
Nov 2004,Bad Bunny,0
Jun 2004,Britney Spears,41
Jun 2005,Lady Gaga,0
Jul 2005,Lady Gaga,0
